id,delegateTokens,delegatorTokens,block,blockTime,txnHash,delegate.id,delegator.id
0xeddd9b-0x2764f3102510e51a7d3543a09fd7f49b1d5e2439,0,10,15588763,1663848275,0xe23092018ef74c0e0e8fc58e3da86c8e068551772c7f3c84762ef23c906b30b7,0x2764f3102510e51a7d3543a09fd7f49b1d5e2439,0x2764f3102510e51a7d3543a09fd7f49b1d5e2439
0xeddd9c-0xa2f6bdc74577916e39960b579a3d0125c7c965ac,0,10,15588764,1663848287,0xa40e15db73eaecbd39e658e3b9a44d890e85e3a5f96e0aafeccac339c3d6d9e3,0xa2f6bdc74577916e39960b579a3d0125c7c965ac,0xa2f6bdc74577916e39960b579a3d0125c7c965ac
0xedddc3-0x6b8a49d4926e60ff8356e7d9ea4e3d49c834a1dd,0,10.944624381169394908,15588803,1663848755,0x29ebbc1f86ee8f71c4a2aaa8a4b6fb8bdc8f3e779752a1543e09a3ed3d6385c2,0x6b8a49d4926e60ff8356e7d9ea4e3d49c834a1dd,0x6b8a49d4926e60ff8356e7d9ea4e3d49c834a1dd
0xeddde0-0x7f12698edb37f3647ece93b99db0a0e95282f837,0,2.65675,15588832,1663849103,0xb8d8fc926351ffcdfec82ca324f84b889ad79e426133446fd30e53646c49a1ac,0x7f12698edb37f3647ece93b99db0a0e95282f837,0x7f12698edb37f3647ece93b99db0a0e95282f837
0xedddf1-0x19dd4be525a0c44848be701278d4f6d390168c20,0,4.41,15588849,1663849307,0x7553638423c253e48b56559d89b90d190d02d3ec2668efa37a911dcd363d9932,0x19dd4be525a0c44848be701278d4f6d390168c20,0x19dd4be525a0c44848be701278d4f6d390168c20
0xedde0d-0x288f3ed4596f28c21a1e532cebae8f56c5c6317c,0,1,15588877,1663849655,0x0fa99b8fbf04b0e8c40d9a50ad232e75c8d0eef8d536963e4308ebe441444478,0x288f3ed4596f28c21a1e532cebae8f56c5c6317c,0x288f3ed4596f28c21a1e532cebae8f56c5c6317c
0xedde42-0xd40662aeb3f36f24a43ae0a78cee7e941d3bb833,0,10,15588930,1663850291,0x63c731ad0f9a1885c7aba7783d2e88d1eca540fa9bac82d3d036b1e5f8fd63ad,0xd40662aeb3f36f24a43ae0a78cee7e941d3bb833,0xd40662aeb3f36f24a43ae0a78cee7e941d3bb833
0xedde5d-0xc664dc3e92584c3bf7566ca0b1316360828b5dd7,0,10,15588957,1663850615,0x0e0f91435f34ae2e16bdfaaa48ee0907bfd1f7d4f654e22f4c99396071f5ce69,0xc664dc3e92584c3bf7566ca0b1316360828b5dd7,0xc664dc3e92584c3bf7566ca0b1316360828b5dd7
0xeddee2-0xf9c6be39dcc4e07c94a6b50a552a968819d9b4bc,0,1,15589090,1663852223,0x219433135d55fcdd20ba4b09b99a39dabb3a76ba494db59f5855609c89d1d960,0xf9c6be39dcc4e07c94a6b50a552a968819d9b4bc,0xf9c6be39dcc4e07c94a6b50a552a968819d9b4bc
0xeddeff-0xf1b0b65b0627cc4cf7738254ec1da6e4be043f9d,0,17,15589119,1663852571,0xd315654c53fadf0056e036d9489cb4bb2066f3d44ca56cb69bd524a7f16281ea,0xf1b0b65b0627cc4cf7738254ec1da6e4be043f9d,0xf1b0b65b0627cc4cf7738254ec1da6e4be043f9d
0xeddf06-0x3bfcbed91ee2102d5da592480d4e80f087bff2b3,0,0.1,15589126,1663852655,0x3fe72d800933678effee83c06273e1f2b4e1c517ae704bfe5f5eeff3c0539c58,0x3bfcbed91ee2102d5da592480d4e80f087bff2b3,0x3bfcbed91ee2102d5da592480d4e80f087bff2b3
0xeddf42-0xc8990c8cc3c0914b8f1dfd6626b2e2a07d1144f8,0,6.15,15589186,1663853387,0x21e8f807097a0f3b24695f171737f7299a857dd8eb583272981e30ad9a5bd543,0xc8990c8cc3c0914b8f1dfd6626b2e2a07d1144f8,0xc8990c8cc3c0914b8f1dfd6626b2e2a07d1144f8
0xeddf4c-0xad368131305f9e84e2e3a561d6aa530dad17e651,0,3,15589196,1663853507,0xbdfe8ee54f3d87691b8d3866e28355cfb1b0dc30c5880a6c4857895f85cddcf7,0xad368131305f9e84e2e3a561d6aa530dad17e651,0xad368131305f9e84e2e3a561d6aa530dad17e651
0xeddf55-0x90347dc6bbc5236fa40480d75d43150781ce444d,0,3.968491410487376219,15589205,1663853615,0xaf244d03b3fc04b2efb9280b2c68880f05c1d953b277822d4825d168f04eb6b4,0x90347dc6bbc5236fa40480d75d43150781ce444d,0x90347dc6bbc5236fa40480d75d43150781ce444d
0xeddf66-0x3c43aa8e525d0ca2fab672cd55f79de777295e99,0,2,15589222,1663853819,0xc8e6783b0829df7f7d97de0071f8528e2d75047cea38178aa8573b851d03f7a3,0x3c43aa8e525d0ca2fab672cd55f79de777295e99,0x3c43aa8e525d0ca2fab672cd55f79de777295e99
0xeddf6c-0xf7c6a011ccb9274876c1787e7bda7db3de4a2d1f,0,30.10029246954306337,15589228,1663853891,0x893c3b68289641ab18e1b40977dc8a5b48ecd56cfa1a461d4c9de3e7dbe391cb,0xf7c6a011ccb9274876c1787e7bda7db3de4a2d1f,0xf7c6a011ccb9274876c1787e7bda7db3de4a2d1f
0xeddf6d-0xadc43075f2e45daf2dfa5230fac6ba6af6283bde,0,30.04651557849568818,15589229,1663853903,0x39486c2fdd201e549af32c50c6446695b6867449176d31ef1f230adaecd7c302,0xadc43075f2e45daf2dfa5230fac6ba6af6283bde,0xadc43075f2e45daf2dfa5230fac6ba6af6283bde
0xeddf84-0xd80d57e2d1cbf09b14626ec3974f12c1952917c8,0,0.38548136619799206,15589252,1663854179,0x99725a53c8624225f8127a954816dea3fbad363cf822e838bd082fa934b1970b,0xd80d57e2d1cbf09b14626ec3974f12c1952917c8,0xd80d57e2d1cbf09b14626ec3974f12c1952917c8
