Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
ABSTAIN,1.0,,15047758.0,1656549798.0,0x19e686fc1fc62b0cef0de645245eac7c48c17722ab862d0bd08c3589da998a54,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
AGAINST,1.0,"in short, it seems like a pretty niche thing for a lot of dinero. respekt the hustle however",15045930.0,1656521103.0,0x7b2b2b39a76fa98e93204aa9be006fd460908ca437ee90c7cf44d2bd02ec4146,0x203cc9b81c53fd649bd575e0e19925dd1a2a54da,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,1.0,,15050771.0,1656598439.0,0x08e68c573d4ce6a5a17d2788327f311c8eb668432765c9a8d5293b6215ac7251,0x33daf8e90cd1f214cc25a1865649e847254f2ece,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,1.0,,15049722.0,1656582107.0,0x8aca5616d24db8e1ff5dde87185f61b333fb1b1f0f0390684e7f1e7c35536192,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,2.0,,15048106.0,1656555456.0,0x52667f6da8e9419102c538acd8e4fba9db0898903dccda0f86abf62c0789798b,0x6223bc5fd16a19bcfae2281dde47861cfe1023ee,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,1.690031350081544e-05
FOR,6.0,⌐◨-◨ ,15054265.0,1656647393.0,0x8757a6cf0aa7930ccb0fff0a0ba6a045f7cd567b90ae8220a696eac2aad20bfb,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,5.070094050244632e-05
FOR,2.0,,15048032.0,1656554485.0,0x8a474301f98f5deba82116fb72ee423576fe8ee3d9a8a1a1907c3fd8d96596ec,0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,1.690031350081544e-05
FOR,12.0,⌐◨-◨ 🍻,15046006.0,1656522289.0,0x6781a5a276eb6cd554400c1b64b2dceeb50019f31f62fd317673ed4872a209f1,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,0.00010140188100489264
FOR,1.0,,15057790.0,1656694512.0,0x9aca0ab2c1013a0cc46e7113c21f39785b0dee6ee111f7a1120e85050c06e361,0xceb78abfad166c11e350156fd671b385265a6c87,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,3.0,,15055916.0,1656669207.0,0xf0234b05ffe0a3bf15d51da053e5c23e40144dde0ca575f64d8c091a44820e02,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,2.535047025122316e-05
FOR,1.0,,15054172.0,1656646021.0,0xb97ffdc70c6ab6c1954f16ec7f61b48d314980fb99702c19510ac0500d11facc,0xe085327c5ad2f77147f10973fed45fb19d734f7e,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,1.0,,15051025.0,1656602247.0,0x780982922086d980e12bfddcf94bcf7ada3085d9a0e0e9b0a0ba24f227c04002,0xe30585034f5e2ac9635cf94d0fd069d6bac2f7bc,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,1.0,"I am voting according to what was decided by a live vote by the audience on Noun Square’s Noun O’ Clock twitter space https://twitter.com/noun_o_clock

The proposer pitched their proposal and the audience voted live in our discord, see results here: https://discord.gg/m7FR2mhgWz",15048585.0,1656563454.0,0x2941dc8845edd17a8783130dcc45c2bb0aa0b422054e92b59ed063cad23c8136,0xf6c625851d48fe26b50d96b821a87efc7e35c222,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,1.0,,15053369.0,1656635331.0,0x73f24b9a646baa1abc468efddfebd6dea3360cd0bdb59e9f78d9efe332d5f721,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,1.0,,15054279.0,1656647585.0,0xfefa03efb273dfc5bb89cf3af9c9219b078fd269e32bcf134fab6885b2a4b1d7,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,1.0,,15051394.0,1656607613.0,0x9136ffb1b5f5e3824cab924885b40395a4ed8c50c31aa0dc01b1e7dc61edf64a,0x9a2f6117d1ffa82ad0a2b36f133d476db5bd55f5,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,8.45015675040772e-06
FOR,2.0,,15045895.0,1656520616.0,0x7b4670d9ecad6dea3f26362b37d642a8de44b385cd7a129d1d1a33b0700e3186,0xa555d1ee16780b2d414ed97f4f169c0740099615,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,1.690031350081544e-05
FOR,2.0,"The nouns from space (satellite imagery) aspect of this is exciting to me. The rest of the prop is a bit of a mixed bag and i wish it tried to do less things at once.

I choose to back this mostly due to the persistence and goodwill of the proposer, but going forward I'm not very eager to back props like this.",15058782.0,1656708133.0,0xa34237c79566d0cf72c31637090d9df2499cbba88e68192f6f8bb4fca3b43212,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,100,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,17.0,1.0,19.0,1.0,43.0,1.0,45.0,1656259638.0,1656472083.0,1656758792.0,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,118341.0,1.690031350081544e-05
FOR,5.0,,15052523.0,1656623367.0,0xa24be4c0419f5a6b90a5dfc401ac166a5d60928b5308bb613b4cc2d1b3e16041,0x008c84421da5527f462886cec43d2717b686a7e4,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,4.22507837520386e-05
FOR,1.0,,15047761.0,1656549863.0,0x7fc6165028b01a3a86708dc4a8b1f2f1b38ab4d1976484366a3196cb05abe962,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,1.0,,15045937.0,1656521240.0,0x9ce0863b445704b2c8aea24a5b6ddf74873f1c97c7ac018622ce36cc3ed2d98b,0x203cc9b81c53fd649bd575e0e19925dd1a2a54da,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,1.0,,15050775.0,1656598524.0,0xa2f13545134f470de26f9da9e55c895a9400c00e77b7a371da18d5e1c5091ab5,0x33daf8e90cd1f214cc25a1865649e847254f2ece,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
ABSTAIN,14.0,"Abstaining due to conflict, but wanted to thank 142 for spearheading this effort, and the rest of the NOC team for making The Noun Square happen every day for the past 2+ weeks. Thank you also to Nouners for the overwhelming support of this proposal. Looking forward to seeing how we can grow this in a month's time! Time to get to work...",15063567.0,1656771152.0,0xdcda5cdd5dcdd723765b696da3f596e36c687b12764e331204ae1c5ae9d88d35,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,0.00011830219450570808
FOR,2.0,,15048112.0,1656555581.0,0xa7d0673398e34f2de0cb2b7e0b6edc3ddf30b7a2da5f776586282d9fd41a999c,0x6223bc5fd16a19bcfae2281dde47861cfe1023ee,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,1.690031350081544e-05
FOR,3.0,,15063382.0,1656768729.0,0x0ffe191244270dad1f5d8557639986f8c96dc1444285d3cb9b6ec7b40810596f,0xfc9e8db5e255439f430e058462360dd52b87cb4f,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,2.535047025122316e-05
FOR,3.0,,15063820.0,1656774605.0,0x066d5e581e0a9423a096109076762a6cc8fe1d7ec796fef57ef6ca7daef4244a,0xb1c41c71d36cedea7ddcd5f8d5c5c32ba8f3cbfc,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,2.535047025122316e-05
FOR,6.0,"Sharks like NOC
nom nom Nouns daily",15054427.0,1656649622.0,0x873736c0517d729a8fbe426c7e91f2dc1a51cef6ab5dfbb0f8956753900b2a56,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,5.070094050244632e-05
FOR,2.0,,15047601.0,1656547281.0,0xc942cc35bae03d4d2069bb75542f248e6cb6b0828255c39730fb1eaf7fde452d,0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,1.690031350081544e-05
FOR,12.0,"One Noun Square, every day, forever. 🙏",15046041.0,1656522930.0,0x24dd36dd8efa3958a62e9d68eadaa578ef5e797b512b4d2afbdb2eb781ff11f9,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,0.00010140188100489264
FOR,1.0,,15057785.0,1656694398.0,0xc5ee7cc1cbd29442ee4934eb56fb53c5e949b5e75ecb95dbe8084c4125c1668f,0xceb78abfad166c11e350156fd671b385265a6c87,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,3.0,,15055923.0,1656669291.0,0xa856b59a8cc2ea4ffa7a1b8b02853cc9dfe5e05c06faffe8623514007a0cef1f,0xd19bf5f0b785c6f1f6228c72a8a31c9f383a49c4,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,2.535047025122316e-05
FOR,1.0,,15054173.0,1656646056.0,0xb689e83899fb545af5f5c0c4cf4b772fdd70aa8f3f50a1bd03f32726a1f108ea,0xe085327c5ad2f77147f10973fed45fb19d734f7e,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,2.0,,15051026.0,1656602252.0,0x45a00f8bdb971432f3e09ab40b7ab02ee112a047f8893b5ad84d458b011b7c44,0xe30585034f5e2ac9635cf94d0fd069d6bac2f7bc,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,1.690031350081544e-05
AGAINST,1.0,,15058718.0,1656707281.0,0x22806dbfb05f6569874eb1d025c6149ae34472f30d96748de525d0911235b552,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,1.0,,15053385.0,1656635542.0,0x7f15aad2a60c8efa583a0d0d8405b5c580e8b2ed30c81ea4add0ff2e8d4aa4fe,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,13.0,great proposal. thank you for attempting this,15051051.0,1656602594.0,0x1b22f868cfe4e7144c219ef5abce2f65302705f959c00a0e283e9e8134507f30,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,0.00010985203775530036
FOR,1.0,,15054283.0,1656647607.0,0x144aaf106bc49f9fd7b189fe98ea7a17b09d2650eff63b3842f6c58a3ece5fde,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,1.0,,15051398.0,1656607713.0,0x844df36ea4aa1ee0e3960eae5bebcf0633c9d51f70549092f810b4c8129c540a,0x9a2f6117d1ffa82ad0a2b36f133d476db5bd55f5,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,8.45015675040772e-06
FOR,2.0,,15045899.0,1656520657.0,0xcb511f5143b7082e57bd76927e4ce4b082a994b8b102c6b1d1485f2f59739278,0xa555d1ee16780b2d414ed97f4f169c0740099615,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,1.690031350081544e-05
FOR,2.0,Building around NOC is a cultural superpower we should embrace and experiment with furiously,15049230.0,1656574201.0,0x5702ec1bb25652804d140cf3db248cbde60250894c08a9e2dd9de9eedf1e534c,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,101,Nouns,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,216.0,195.0,1.0,21.0,1.0,23.0,1.0,68.0,14.0,83.0,1656281021.0,1656493646.0,1656776363.0,0xf6c625851d48fe26b50d96b821a87efc7e35c222,118341.0,1.690031350081544e-05
